"","Participant.Private.ID","Eye.Condition","structure","meanRt","hand","size","xR","yR","xL","yL"
"789",4449369,"Binoc","pos3Size3",1619.33750006556,"right",5,41,71,59,71
"790",4449369,"Binoc","pos4Size1",1348.15000006556,"right",20,74,74,26,74
"791",4449369,"Binoc","pos4Size2",1426.65000003576,"right",10,74,74,26,74
"792",4449369,"Binoc","pos4Size3",1908.1875000298,"right",5,74,74,26,74
"793",4449369,"Binoc","pos5Size1",1055.32499995828,"right",20,8,46,92,46
"794",4449369,"Binoc","pos5Size2",1278.42499998212,"right",10,8,46,92,46
"795",4449369,"Binoc","pos5Size3",1460.38750004769,"right",5,8,46,92,46
"796",4449369,"Mono","pos1Size1",998.800000011921,"right",20,40,40,60,40
"797",4449369,"Mono","pos1Size2",1308.52500003576,"right",10,40,40,60,40
"798",4449369,"Mono","pos1Size3",1372.85000002384,"right",5,40,40,60,40
"799",4449369,"Mono","pos2Size1",956.212500005959,"right",20,20,25,80,25
"800",4449369,"Mono","pos2Size2",942.137499988081,"right",10,20,25,80,25
"801",4449369,"Mono","pos2Size3",1252.9999999702,"right",5,20,25,80,25
"802",4449369,"Mono","pos3Size1",1180.66249996424,"right",20,41,71,59,71
"803",4449369,"Mono","pos3Size2",1203.91250002384,"right",10,41,71,59,71
"804",4449369,"Mono","pos3Size3",1411.07499995828,"right",5,41,71,59,71
"805",4449369,"Mono","pos4Size1",1237.0625000298,"right",20,74,74,26,74
"806",4449369,"Mono","pos4Size2",1333.02499997616,"right",10,74,74,26,74
"807",4449369,"Mono","pos4Size3",1457.70000001788,"right",5,74,74,26,74
"808",4449369,"Mono","pos5Size1",1016.92499998212,"right",20,8,46,92,46
"809",4449369,"Mono","pos5Size2",1113.29999998212,"right",10,8,46,92,46
"810",4449369,"Mono","pos5Size3",1389.96249997616,"right",5,8,46,92,46
"811",4449420,"Binoc","pos1Size1",1464.66249999777,"right",20,40,40,60,40
"812",4449420,"Binoc","pos1Size2",1659.79999999702,"right",10,40,40,60,40
"813",4449420,"Binoc","pos1Size3",1715.33750000223,"right",5,40,40,60,40
"814",4449420,"Binoc","pos2Size1",1264.08749999851,"right",20,20,25,80,25
"815",4449420,"Binoc","pos2Size2",1354.99999999627,"right",10,20,25,80,25
"816",4449420,"Binoc","pos2Size3",1529.74999999627,"right",5,20,25,80,25
"817",4449420,"Binoc","pos3Size1",1801.85000000149,"right",20,41,71,59,71
"818",4449420,"Binoc","pos3Size2",2016.79999999329,"right",10,41,71,59,71
"819",4449420,"Binoc","pos3Size3",2132.91250000149,"right",5,41,71,59,71
"820",4449420,"Binoc","pos4Size1",2051.67499999702,"right",20,74,74,26,74
"821",4449420,"Binoc","pos4Size2",2053.3874999918,"right",10,74,74,26,74
"822",4449420,"Binoc","pos4Size3",2122.67500000447,"right",5,74,74,26,74
"823",4449420,"Binoc","pos5Size1",1556.61250000075,"right",20,8,46,92,46
"824",4449420,"Binoc","pos5Size2",1564.77499999851,"right",10,8,46,92,46
"825",4449420,"Binoc","pos5Size3",1745.35000000149,"right",5,8,46,92,46
"826",4449420,"Mono","pos1Size1",1489.20000000671,"right",20,40,40,60,40
"827",4449420,"Mono","pos1Size2",1731.62500000373,"right",10,40,40,60,40
"828",4449420,"Mono","pos1Size3",2303.13749999553,"right",5,40,40,60,40
"829",4449420,"Mono","pos2Size1",1321.47500000521,"right",20,20,25,80,25
"830",4449420,"Mono","pos2Size2",1415.16249999777,"right",10,20,25,80,25
"831",4449420,"Mono","pos2Size3",1591.34999999777,"right",5,20,25,80,25
"832",4449420,"Mono","pos3Size1",1751.17499998957,"right",20,41,71,59,71
"833",4449420,"Mono","pos3Size2",1892.48749999702,"right",10,41,71,59,71
"834",4449420,"Mono","pos3Size3",2089.25000000372,"right",5,41,71,59,71
"835",4449420,"Mono","pos4Size1",2142.27500000224,"right",20,74,74,26,74
"836",4449420,"Mono","pos4Size2",2018.29999999329,"right",10,74,74,26,74
"837",4449420,"Mono","pos4Size3",2201.81249999628,"right",5,74,74,26,74
"838",4449420,"Mono","pos5Size1",1570.59999999777,"right",20,8,46,92,46
"839",4449420,"Mono","pos5Size2",1410.90000000223,"right",10,8,46,92,46
"840",4449420,"Mono","pos5Size3",1751.01249999553,"right",5,8,46,92,46
"841",4449574,"Binoc","pos1Size1",776.274999916554,"right",20,40,40,60,40
"842",4449574,"Binoc","pos1Size2",800.237500011921,"right",10,40,40,60,40
"843",4449574,"Binoc","pos1Size3",916.050000011922,"right",5,40,40,60,40
"844",4449574,"Binoc","pos2Size1",774.812500119209,"right",20,20,25,80,25
"845",4449574,"Binoc","pos2Size2",769.612500071525,"right",10,20,25,80,25
"846",4449574,"Binoc","pos2Size3",1467.82499992848,"right",5,20,25,80,25
"847",4449574,"Binoc","pos3Size1",821.262500047684,"right",20,41,71,59,71
"848",4449574,"Binoc","pos3Size2",1034.55000007153,"right",10,41,71,59,71
"849",4449574,"Binoc","pos3Size3",1034.83750009537,"right",5,41,71,59,71
"850",4449574,"Binoc","pos4Size1",880.762500047683,"right",20,74,74,26,74
"851",4449574,"Binoc","pos4Size2",1027.11250001192,"right",10,74,74,26,74
"852",4449574,"Binoc","pos4Size3",1115.58750003576,"right",5,74,74,26,74
"853",4449574,"Binoc","pos5Size1",933.437500119209,"right",20,8,46,92,46
"854",4449574,"Binoc","pos5Size2",670.575000107288,"right",10,8,46,92,46
"855",4449574,"Binoc","pos5Size3",854.63749998808,"right",5,8,46,92,46
"856",4449574,"Mono","pos1Size1",845.5,"right",20,40,40,60,40
"857",4449574,"Mono","pos1Size2",1025.26250004768,"right",10,40,40,60,40
"858",4449574,"Mono","pos1Size3",1031.86249995232,"right",5,40,40,60,40
"859",4449574,"Mono","pos2Size1",763.537499904633,"right",20,20,25,80,25
"860",4449574,"Mono","pos2Size2",775.237500011921,"right",10,20,25,80,25
"861",4449574,"Mono","pos2Size3",1108.31250011921,"right",5,20,25,80,25
"862",4449574,"Mono","pos3Size1",1291.625,"right",20,41,71,59,71
"863",4449574,"Mono","pos3Size2",1459.2500000596,"right",10,41,71,59,71
"864",4449574,"Mono","pos3Size3",1064.15000003576,"right",5,41,71,59,71
"865",4449574,"Mono","pos4Size1",1078.35000002384,"right",20,74,74,26,74
"866",4449574,"Mono","pos4Size2",1075.16249996424,"right",10,74,74,26,74
"867",4449574,"Mono","pos4Size3",1157.57499992847,"right",5,74,74,26,74
"868",4449574,"Mono","pos5Size1",701.412500023842,"right",20,8,46,92,46
"869",4449574,"Mono","pos5Size2",984.037499964237,"right",10,8,46,92,46
"870",4449574,"Mono","pos5Size3",997.749999940396,"right",5,8,46,92,46
"871",4449717,"Binoc","pos1Size1",896.4375,"right",20,40,40,60,40
"872",4449717,"Binoc","pos1Size2",1101.05000000075,"right",10,40,40,60,40
"873",4449717,"Binoc","pos1Size3",1172.89999999851,"right",5,40,40,60,40
"874",4449717,"Binoc","pos2Size1",683.474999999627,"right",20,20,25,80,25
"875",4449717,"Binoc","pos2Size2",987.375,"right",10,20,25,80,25
"876",4449717,"Binoc","pos2Size3",1077.73750000075,"right",5,20,25,80,25
"877",4449717,"Binoc","pos3Size1",1078.46250000037,"right",20,41,71,59,71
"878",4449717,"Binoc","pos3Size2",1269.42500000074,"right",10,41,71,59,71
"879",4449717,"Binoc","pos3Size3",1200.16250000335,"right",5,41,71,59,71
"880",4449717,"Binoc","pos4Size1",1090.0625,"right",20,74,74,26,74
"881",4449717,"Binoc","pos4Size2",1261.46249999851,"right",10,74,74,26,74
"882",4449717,"Binoc","pos4Size3",1462.23750000447,"right",5,74,74,26,74
"883",4449717,"Binoc","pos5Size1",955.887499997393,"right",20,8,46,92,46
"884",4449717,"Binoc","pos5Size2",927.92499999702,"right",10,8,46,92,46
"885",4449717,"Binoc","pos5Size3",1023.94999999925,"right",5,8,46,92,46
"886",4449717,"Mono","pos1Size1",1031.27499999665,"right",20,40,40,60,40
"887",4449717,"Mono","pos1Size2",1183.5625,"right",10,40,40,60,40
"888",4449717,"Mono","pos1Size3",1154.33750000037,"right",5,40,40,60,40
"889",4449717,"Mono","pos2Size1",723.299999998882,"right",20,20,25,80,25
"890",4449717,"Mono","pos2Size2",956.67499999702,"right",10,20,25,80,25
"891",4449717,"Mono","pos2Size3",1013.36249999888,"right",5,20,25,80,25
"892",4449717,"Mono","pos3Size1",1170.18749999814,"right",20,41,71,59,71
"893",4449717,"Mono","pos3Size2",1116.56250000186,"right",10,41,71,59,71
"894",4449717,"Mono","pos3Size3",1309.87500000186,"right",5,41,71,59,71
"895",4449717,"Mono","pos4Size1",1322.83749999851,"right",20,74,74,26,74
"896",4449717,"Mono","pos4Size2",1635.96249999851,"right",10,74,74,26,74
"897",4449717,"Mono","pos4Size3",1633.29999999888,"right",5,74,74,26,74
"898",4449717,"Mono","pos5Size1",944.624999998137,"right",20,8,46,92,46
"899",4449717,"Mono","pos5Size2",1095.02499999851,"right",10,8,46,92,46
"900",4449717,"Mono","pos5Size3",1438.46250000037,"right",5,8,46,92,46
"901",4450348,"Binoc","pos1Size1",598.712499976158,"right",20,40,40,60,40
"902",4450348,"Binoc","pos1Size2",826.312499970198,"right",10,40,40,60,40
"903",4450348,"Binoc","pos1Size3",921.649999976159,"right",5,40,40,60,40
"904",4450348,"Binoc","pos2Size1",596.52500000596,"right",20,20,25,80,25
"905",4450348,"Binoc","pos2Size2",717.087500035763,"right",10,20,25,80,25
"906",4450348,"Binoc","pos2Size3",790.600000053644,"right",5,20,25,80,25
"907",4450348,"Binoc","pos3Size1",723.637499988079,"right",20,41,71,59,71
"908",4450348,"Binoc","pos3Size2",1075.66249996424,"right",10,41,71,59,71
"909",4450348,"Binoc","pos3Size3",971.512499988079,"right",5,41,71,59,71
"910",4450348,"Binoc","pos4Size1",873.3125,"right",20,74,74,26,74
"911",4450348,"Binoc","pos4Size2",935.487500011921,"right",10,74,74,26,74
"912",4450348,"Binoc","pos4Size3",1093.35000002384,"right",5,74,74,26,74
"913",4450348,"Binoc","pos5Size1",584.237500041723,"right",20,8,46,92,46
"914",4450348,"Binoc","pos5Size2",735.975000023842,"right",10,8,46,92,46
"915",4450348,"Binoc","pos5Size3",1158.83750000596,"right",5,8,46,92,46
"916",4450348,"Mono","pos1Size1",648.749999940395,"right",20,40,40,60,40
"917",4450348,"Mono","pos1Size2",765.399999976158,"right",10,40,40,60,40
"918",4450348,"Mono","pos1Size3",1086.08749997616,"right",5,40,40,60,40
"919",4450348,"Mono","pos2Size1",822.100000053644,"right",20,20,25,80,25
"920",4450348,"Mono","pos2Size2",841.187500029802,"right",10,20,25,80,25
"921",4450348,"Mono","pos2Size3",984.72499999404,"right",5,20,25,80,25
"922",4450348,"Mono","pos3Size1",775.675000041724,"right",20,41,71,59,71
"923",4450348,"Mono","pos3Size2",854.362499982118,"right",10,41,71,59,71
"924",4450348,"Mono","pos3Size3",1025.58749997616,"right",5,41,71,59,71
"925",4450348,"Mono","pos4Size1",803.412499934435,"right",20,74,74,26,74
"926",4450348,"Mono","pos4Size2",933.28749999404,"right",10,74,74,26,74
"927",4450348,"Mono","pos4Size3",1095.47499999404,"right",5,74,74,26,74
"928",4450348,"Mono","pos5Size1",661.312499970198,"right",20,8,46,92,46
"929",4450348,"Mono","pos5Size2",807.124999970198,"right",10,8,46,92,46
"930",4450348,"Mono","pos5Size3",1037.47499999404,"right",5,8,46,92,46
"931",4450899,"Binoc","pos1Size1",964.812500029803,"right",20,40,40,60,40
"932",4450899,"Binoc","pos1Size2",1213.07500001788,"right",10,40,40,60,40
"933",4450899,"Binoc","pos1Size3",1259.21250000596,"right",5,40,40,60,40
"934",4450899,"Binoc","pos2Size1",870.949999988079,"right",20,20,25,80,25
"935",4450899,"Binoc","pos2Size2",1046.6875,"right",10,20,25,80,25
"936",4450899,"Binoc","pos2Size3",1175.30000001192,"right",5,20,25,80,25
"937",4450899,"Binoc","pos3Size1",1129.28749996424,"right",20,41,71,59,71
"938",4450899,"Binoc","pos3Size2",1207.07500001788,"right",10,41,71,59,71
"939",4450899,"Binoc","pos3Size3",1289.98750001192,"right",5,41,71,59,71
"940",4450899,"Binoc","pos4Size1",1225.63750001788,"right",20,74,74,26,74
"941",4450899,"Binoc","pos4Size2",1243.82499998808,"right",10,74,74,26,74
"942",4450899,"Binoc","pos4Size3",1406.42500001192,"right",5,74,74,26,74
"943",4450899,"Binoc","pos5Size1",1132.53749999404,"right",20,8,46,92,46
"944",4450899,"Binoc","pos5Size2",1234.75,"right",10,8,46,92,46
"945",4450899,"Binoc","pos5Size3",1412.0625,"right",5,8,46,92,46
"946",4450899,"Mono","pos1Size1",1040.8125000596,"right",20,40,40,60,40
"947",4450899,"Mono","pos1Size2",1141.75,"right",10,40,40,60,40
"948",4450899,"Mono","pos1Size3",1322.88750001788,"right",5,40,40,60,40
"949",4450899,"Mono","pos2Size1",841.887499988079,"right",20,20,25,80,25
"950",4450899,"Mono","pos2Size2",1232.28749999404,"right",10,20,25,80,25
"951",4450899,"Mono","pos2Size3",1500.8750000298,"right",5,20,25,80,25
"952",4450899,"Mono","pos3Size1",1138.87499994039,"right",20,41,71,59,71
"953",4450899,"Mono","pos3Size2",1499.0625,"right",10,41,71,59,71
"954",4450899,"Mono","pos3Size3",1423.78750002384,"right",5,41,71,59,71
"955",4450899,"Mono","pos4Size1",1173.28749993443,"right",20,74,74,26,74
"956",4450899,"Mono","pos4Size2",1274.22500002384,"right",10,74,74,26,74
"957",4450899,"Mono","pos4Size3",1524.375,"right",5,74,74,26,74
"958",4450899,"Mono","pos5Size1",1081.79999998212,"right",20,8,46,92,46
"959",4450899,"Mono","pos5Size2",1157.07499998808,"right",10,8,46,92,46
"960",4450899,"Mono","pos5Size3",1385.0000000298,"right",5,8,46,92,46
"961",4452039,"Binoc","pos1Size1",1528.08749999996,"right",20,40,40,60,40
"962",4452039,"Binoc","pos1Size2",1716.67499999999,"right",10,40,40,60,40
"963",4452039,"Binoc","pos1Size3",1730.68750000006,"right",5,40,40,60,40
"964",4452039,"Binoc","pos2Size1",1389.99999999988,"right",20,20,25,80,25
"965",4452039,"Binoc","pos2Size2",1602.62500000006,"right",10,20,25,80,25
"966",4452039,"Binoc","pos2Size3",1862.11250000005,"right",5,20,25,80,25
"967",4452039,"Binoc","pos3Size1",1620.89999999991,"right",20,41,71,59,71
"968",4452039,"Binoc","pos3Size2",1618.47500000003,"right",10,41,71,59,71
"969",4452039,"Binoc","pos3Size3",1826.89999999997,"right",5,41,71,59,71
"970",4452039,"Binoc","pos4Size1",1479.31249999994,"right",20,74,74,26,74
"971",4452039,"Binoc","pos4Size2",1680.14999999991,"right",10,74,74,26,74
"972",4452039,"Binoc","pos4Size3",1893.97500000003,"right",5,74,74,26,74
"973",4452039,"Binoc","pos5Size1",1559.78750000009,"right",20,8,46,92,46
"974",4452039,"Binoc","pos5Size2",1534.2249999998,"right",10,8,46,92,46
"975",4452039,"Binoc","pos5Size3",1707.03750000003,"right",5,8,46,92,46
"976",4452039,"Mono","pos1Size1",1489.92500000005,"right",20,40,40,60,40
"977",4452039,"Mono","pos1Size2",1810.5875,"right",10,40,40,60,40
"978",4452039,"Mono","pos1Size3",1678.47500000004,"right",5,40,40,60,40
"979",4452039,"Mono","pos2Size1",1494.4625,"right",20,20,25,80,25
"980",4452039,"Mono","pos2Size2",1626.88750000001,"right",10,20,25,80,25
"981",4452039,"Mono","pos2Size3",1965.28750000001,"right",5,20,25,80,25
"982",4452039,"Mono","pos3Size1",1784.78749999998,"right",20,41,71,59,71
"983",4452039,"Mono","pos3Size2",2172.86250000005,"right",10,41,71,59,71
"984",4452039,"Mono","pos3Size3",2687.01250000004,"right",5,41,71,59,71
"985",4452039,"Mono","pos4Size1",1793.01250000001,"right",20,74,74,26,74
"986",4452039,"Mono","pos4Size2",2298.0625,"right",10,74,74,26,74
"987",4452039,"Mono","pos4Size3",2314.57500000001,"right",5,74,74,26,74
"988",4452039,"Mono","pos5Size1",1637.68749999991,"right",20,8,46,92,46
"989",4452039,"Mono","pos5Size2",2107.29999999999,"right",10,8,46,92,46
"990",4452039,"Mono","pos5Size3",2318.94999999992,"right",5,8,46,92,46
"991",4452506,"Binoc","pos1Size1",957.000000000007,"right",20,40,40,60,40
"992",4452506,"Binoc","pos1Size2",1089.25000000001,"right",10,40,40,60,40
"993",4452506,"Binoc","pos1Size3",1118.75,"right",5,40,40,60,40
"994",4452506,"Binoc","pos2Size1",825.875000000011,"right",20,20,25,80,25
"995",4452506,"Binoc","pos2Size2",970.749999999997,"right",10,20,25,80,25
"996",4452506,"Binoc","pos2Size3",1076.37499999999,"right",5,20,25,80,25
"997",4452506,"Binoc","pos3Size1",1017.375,"right",20,41,71,59,71
"998",4452506,"Binoc","pos3Size2",1127.00000000001,"right",10,41,71,59,71
"999",4452506,"Binoc","pos3Size3",1256.50000000001,"right",5,41,71,59,71
"1000",4452506,"Binoc","pos4Size1",1111.25,"right",20,74,74,26,74
"1001",4452506,"Binoc","pos4Size2",1196.12500000002,"right",10,74,74,26,74
"1002",4452506,"Binoc","pos4Size3",1301,"right",5,74,74,26,74
"1003",4452506,"Binoc","pos5Size1",972.75,"right",20,8,46,92,46
"1004",4452506,"Binoc","pos5Size2",1031.12500000001,"right",10,8,46,92,46
"1005",4452506,"Binoc","pos5Size3",1177.125,"right",5,8,46,92,46
"1006",4452506,"Mono","pos1Size1",992.250000000003,"right",20,40,40,60,40
"1007",4452506,"Mono","pos1Size2",1087.5,"right",10,40,40,60,40
"1008",4452506,"Mono","pos1Size3",1157.875,"right",5,40,40,60,40
"1009",4452506,"Mono","pos2Size1",817.750000000004,"right",20,20,25,80,25
"1010",4452506,"Mono","pos2Size2",941.500000000002,"right",10,20,25,80,25
"1011",4452506,"Mono","pos2Size3",1169.25,"right",5,20,25,80,25
"1012",4452506,"Mono","pos3Size1",1082,"right",20,41,71,59,71
"1013",4452506,"Mono","pos3Size2",1205.87500000001,"right",10,41,71,59,71
"1014",4452506,"Mono","pos3Size3",1324.75,"right",5,41,71,59,71
"1015",4452506,"Mono","pos4Size1",1128.625,"right",20,74,74,26,74
"1016",4452506,"Mono","pos4Size2",1239.25,"right",10,74,74,26,74
"1017",4452506,"Mono","pos4Size3",1361.375,"right",5,74,74,26,74
"1018",4452506,"Mono","pos5Size1",1003.25,"right",20,8,46,92,46
"1019",4452506,"Mono","pos5Size2",1080.87500000001,"right",10,8,46,92,46
"1020",4452506,"Mono","pos5Size3",1212.49999999999,"right",5,8,46,92,46
"1021",4454520,"Binoc","pos1Size1",853.262500000187,"right",20,40,40,60,40
"1022",4454520,"Binoc","pos1Size2",861.712499999907,"right",10,40,40,60,40
"1023",4454520,"Binoc","pos1Size3",942.337500000605,"right",5,40,40,60,40
"1024",4454520,"Binoc","pos2Size1",664.71250000014,"right",20,20,25,80,25
"1025",4454520,"Binoc","pos2Size2",920.700000000187,"right",10,20,25,80,25
"1026",4454520,"Binoc","pos2Size3",1247.57499999972,"right",5,20,25,80,25
"1027",4454520,"Binoc","pos3Size1",1065.52500000061,"right",20,41,71,59,71
"1028",4454520,"Binoc","pos3Size2",995.88749999972,"right",10,41,71,59,71
"1029",4454520,"Binoc","pos3Size3",1192.36250000028,"right",5,41,71,59,71
"1030",4454520,"Binoc","pos4Size1",996.550000000512,"right",20,74,74,26,74
"1031",4454520,"Binoc","pos4Size2",1185.28749999939,"right",10,74,74,26,74
"1032",4454520,"Binoc","pos4Size3",1153.51249999995,"right",5,74,74,26,74
"1033",4454520,"Binoc","pos5Size1",899.037500000093,"right",20,8,46,92,46
"1034",4454520,"Binoc","pos5Size2",936.300000000047,"right",10,8,46,92,46
"1035",4454520,"Binoc","pos5Size3",1193.53749999986,"right",5,8,46,92,46
"1036",4454520,"Mono","pos1Size1",1096.33749999967,"right",20,40,40,60,40
"1037",4454520,"Mono","pos1Size2",1004.03750000033,"right",10,40,40,60,40
"1038",4454520,"Mono","pos1Size3",1082.08750000014,"right",5,40,40,60,40
"1039",4454520,"Mono","pos2Size1",966.724999999861,"right",20,20,25,80,25
"1040",4454520,"Mono","pos2Size2",1041.83749999967,"right",10,20,25,80,25
"1041",4454520,"Mono","pos2Size3",1106.06250000047,"right",5,20,25,80,25
"1042",4454520,"Mono","pos3Size1",988.474999999627,"right",20,41,71,59,71
"1043",4454520,"Mono","pos3Size2",1294.32500000019,"right",10,41,71,59,71
"1044",4454520,"Mono","pos3Size3",1130.29999999981,"right",5,41,71,59,71
"1045",4454520,"Mono","pos4Size1",1094.82500000019,"right",20,74,74,26,74
"1046",4454520,"Mono","pos4Size2",1247.11249999958,"right",10,74,74,26,74
"1047",4454520,"Mono","pos4Size3",1190.65000000014,"right",5,74,74,26,74
"1048",4454520,"Mono","pos5Size1",846.149999999674,"right",20,8,46,92,46
"1049",4454520,"Mono","pos5Size2",1207.46250000014,"right",10,8,46,92,46
"1050",4454520,"Mono","pos5Size3",1055.125,"right",5,8,46,92,46
